order_id,order_date,promised_delivery_time,actual_delivery_time,order_total
5195997912,20-07-2024 15:16,20-07-2024 15:34,20-07-2024 15:29,3184.63
3320194259,07-12-2023 18:55,07-12-2023 19:10,07-12-2023 19:06,2141.25
8185684967,05-05-2023 22:30,05-05-2023 22:48,05-05-2023 22:49,3101.41
2324568019,06-07-2023 05:05,06-07-2023 05:18,06-07-2023 05:25,1885.21
3522645150,16-05-2023 07:33,16-05-2023 07:52,16-05-2023 07:53,1588.47
4510488834,08-09-2024 20:39,08-09-2024 20:53,08-09-2024 20:53,2554.48
9433427403,17-05-2023 20:56,17-05-2023 21:11,17-05-2023 21:24,236.95
8065436106,22-01-2024 01:40,22-01-2024 01:59,22-01-2024 01:59,592.46
846586265,02-07-2023 16:41,02-07-2023 16:52,02-07-2023 17:02,2302.23
4337013612,15-05-2023 12:29,15-05-2023 12:42,15-05-2023 12:45,422.5
8916023990,18-05-2024 04:28,18-05-2024 04:47,18-05-2024 04:58,134.69
6018805430,04-09-2023 07:24,04-09-2023 07:37,04-09-2023 07:41,4118.37
2676353168,10-09-2024 11:19,10-09-2024 11:32,10-09-2024 11:31,3310.03
1069724600,26-07-2023 11:43,26-07-2023 11:56,26-07-2023 12:05,3298.22
5503476312,16-06-2024 15:46,16-06-2024 16:03,16-06-2024 16:07,242.57
4439677910,26-02-2024 09:32,26-02-2024 09:44,26-02-2024 09:44,1646.89
8045361592,11-10-2024 11:49,11-10-2024 12:04,11-10-2024 12:06,2264.11
1873731593,24-11-2023 07:41,24-11-2023 07:58,24-11-2023 08:01,630.84
1126011099,21-02-2024 21:53,21-02-2024 22:09,21-02-2024 22:08,3092.96
4100626744,21-10-2024 01:03,21-10-2024 01:19,21-10-2024 01:24,13.25
8616880376,18-03-2024 04:01,18-03-2024 04:15,18-03-2024 04:35,102.44
1427911940,24-02-2024 07:00,24-02-2024 07:14,24-02-2024 07:17,689.16
4416398885,22-10-2024 06:38,22-10-2024 06:57,22-10-2024 06:56,404.44
2584579895,12-01-2024 20:46,12-01-2024 20:57,12-01-2024 20:55,4261.37
7770651576,04-09-2023 00:18,04-09-2023 00:28,04-09-2023 00:51,3258.88
3705985582,19-08-2023 23:20,19-08-2023 23:35,19-08-2023 23:36,1623.7
5160295213,25-01-2024 20:44,25-01-2024 20:59,25-01-2024 20:59,3428.33
4374285559,02-09-2024 02:58,02-09-2024 03:11,02-09-2024 03:18,1063.23
9096638812,05-12-2023 01:56,05-12-2023 02:11,05-12-2023 02:10,3559.69
2888179397,26-08-2023 18:51,26-08-2023 19:09,26-08-2023 19:17,3461.96
3387165389,14-07-2024 09:14,14-07-2024 09:24,14-07-2024 09:24,3280.88
1925647539,14-08-2023 15:30,14-08-2023 15:48,14-08-2023 15:49,2294.95
6160848562,10-09-2023 19:43,10-09-2023 19:57,10-09-2023 20:02,1022.08
2343495895,04-08-2024 14:24,04-08-2024 14:34,04-08-2024 14:33,1706.95
8812220964,29-08-2023 16:20,29-08-2023 16:38,29-08-2023 16:43,2111.11
8640364495,13-05-2023 22:51,13-05-2023 23:03,13-05-2023 23:13,1012.07
4610687284,26-09-2023 10:32,26-09-2023 10:48,26-09-2023 10:53,1094.43
189431942,23-01-2024 12:27,23-01-2024 12:47,23-01-2024 12:45,163.03
1746826454,05-01-2024 01:38,05-01-2024 01:52,05-01-2024 01:50,261.03
948345459,23-03-2024 04:13,23-03-2024 04:25,23-03-2024 04:35,1015.2
9959881029,30-09-2024 03:23,30-09-2024 03:34,30-09-2024 03:44,3893.9
621213006,22-07-2024 04:28,22-07-2024 04:39,22-07-2024 04:40,1244.79
1772464528,07-09-2023 21:03,07-09-2023 21:22,07-09-2023 21:23,1709.44
7732863862,02-08-2023 03:54,02-08-2023 04:11,02-08-2023 04:13,3828.04
3064828239,18-02-2024 07:37,18-02-2024 07:49,18-02-2024 07:54,4356.46
6363526452,10-10-2023 23:01,10-10-2023 23:16,10-10-2023 23:18,3611.55
6988011282,30-10-2024 17:00,30-10-2024 17:18,30-10-2024 17:17,2171.93
8523250818,11-02-2024 18:54,11-02-2024 19:05,11-02-2024 19:01,2236.59
5595210484,17-05-2023 01:03,17-05-2023 01:19,17-05-2023 01:27,639.5
1461081366,15-08-2024 23:06,15-08-2024 23:16,15-08-2024 23:23,3593.55
4922364507,06-07-2024 08:46,06-07-2024 08:57,06-07-2024 08:59,2661.33
6597871211,03-05-2024 00:28,03-05-2024 00:47,03-05-2024 00:48,2777.48
2719816862,20-09-2024 20:49,20-09-2024 21:09,20-09-2024 21:24,332.84
9830788650,07-07-2023 07:55,07-07-2023 08:12,07-07-2023 08:17,2924.55
140980199,05-03-2024 14:09,05-03-2024 14:27,05-03-2024 14:36,769.7
7595842583,24-02-2024 07:57,24-02-2024 08:13,24-02-2024 08:18,3399.47
2390228992,31-07-2023 16:49,31-07-2023 17:08,31-07-2023 17:08,2179.55
8178738469,12-06-2023 05:47,12-06-2023 06:03,12-06-2023 06:13,4117.53
9964671001,14-03-2024 17:53,14-03-2024 18:06,14-03-2024 18:02,3829.3
1258689954,31-03-2024 02:27,31-03-2024 02:41,31-03-2024 02:43,2868.78
4647158015,18-11-2023 13:28,18-11-2023 13:40,18-11-2023 13:52,2279.47
2382974038,16-05-2024 16:47,16-05-2024 17:01,16-05-2024 17:04,2282.13
3663827875,02-11-2023 20:27,02-11-2023 20:46,02-11-2023 21:10,209.59
6501113916,07-01-2024 16:47,07-01-2024 17:05,07-01-2024 17:09,4185.2
3300719369,25-05-2024 03:37,25-05-2024 03:57,25-05-2024 04:02,105.29
3239722852,02-07-2023 09:26,02-07-2023 09:43,02-07-2023 09:39,4981.57
6694899030,21-09-2024 16:34,21-09-2024 16:44,21-09-2024 16:57,2823.27
992895707,14-05-2023 22:40,14-05-2023 22:51,14-05-2023 22:57,592.58
8432150432,11-05-2024 16:21,11-05-2024 16:33,11-05-2024 16:33,755.01
6220520171,01-12-2023 00:07,01-12-2023 00:21,01-12-2023 00:20,1721.87
735608722,08-06-2024 09:29,08-06-2024 09:48,08-06-2024 10:02,1276.51
7303161073,15-03-2024 00:03,15-03-2024 00:15,15-03-2024 00:20,4591.66
9783380107,09-06-2024 08:07,09-06-2024 08:18,09-06-2024 08:18,2408.28
3835886077,19-11-2023 17:33,19-11-2023 17:51,19-11-2023 17:49,796.88
8140652447,15-04-2024 11:28,15-04-2024 11:39,15-04-2024 11:36,2649.69
6412390967,03-02-2024 20:15,03-02-2024 20:35,03-02-2024 20:37,3014.75
6688575911,26-12-2023 18:44,26-12-2023 19:01,26-12-2023 19:04,5088.41
3890111511,09-09-2024 23:37,09-09-2024 23:52,10-09-2024 00:11,3935.46
5145256852,10-09-2024 19:14,10-09-2024 19:25,10-09-2024 19:43,1501.57
7375057413,17-05-2023 22:25,17-05-2023 22:35,17-05-2023 22:44,1114.88
3047491006,21-09-2024 21:50,21-09-2024 22:03,21-09-2024 22:08,3752.62
7715738110,10-05-2023 22:12,10-05-2023 22:25,10-05-2023 22:29,514.14
6191554160,20-07-2023 23:13,20-07-2023 23:26,20-07-2023 23:24,580.42
896919031,08-10-2024 03:01,08-10-2024 03:12,08-10-2024 03:11,1440.73
1535818185,03-05-2024 16:30,03-05-2024 16:42,03-05-2024 16:37,1140.16
4428830794,18-06-2024 23:21,18-06-2024 23:41,18-06-2024 23:44,2948.82
3610035622,04-04-2024 03:34,04-04-2024 03:46,04-04-2024 03:44,622.81
8674445072,04-08-2024 05:22,04-08-2024 05:42,04-08-2024 05:44,2038.01
9623704312,24-02-2024 22:05,24-02-2024 22:21,24-02-2024 22:23,580.18
7786002894,21-12-2023 12:56,21-12-2023 13:06,21-12-2023 13:12,899.56
3264409553,30-03-2023 18:35,30-03-2023 18:48,30-03-2023 19:12,840.34
7736534043,28-05-2023 08:20,28-05-2023 08:33,28-05-2023 08:29,1003.46
5936596117,25-10-2024 12:09,25-10-2024 12:28,25-10-2024 12:23,3014.85
1980087245,16-06-2023 19:27,16-06-2023 19:46,16-06-2023 19:49,2606.6
8861557989,25-08-2024 06:07,25-08-2024 06:22,25-08-2024 06:18,4574.66
6702391437,21-01-2024 17:57,21-01-2024 18:15,21-01-2024 18:32,4179.5
6385452188,04-06-2024 21:25,04-06-2024 21:39,04-06-2024 21:43,2664.35
8813216380,09-10-2024 11:57,09-10-2024 12:17,09-10-2024 12:27,3340.2
5563712992,11-01-2024 16:23,11-01-2024 16:43,11-01-2024 16:47,3233.68
966468552,24-06-2023 01:44,24-06-2023 01:55,24-06-2023 01:53,2561.55
4368529506,30-06-2024 01:22,30-06-2024 01:34,30-06-2024 01:40,1081.17
3777009463,01-09-2024 08:11,01-09-2024 08:24,01-09-2024 08:23,264.89
3560912801,08-09-2024 23:49,09-09-2024 00:07,09-09-2024 00:02,1052.23
1741224538,29-03-2023 00:24,29-03-2023 00:40,29-03-2023 00:40,134.69
4579251445,28-08-2023 15:35,28-08-2023 15:48,28-08-2023 15:48,1057.68
3438127101,27-11-2023 16:40,27-11-2023 16:50,27-11-2023 16:52,296.94
9741958794,20-08-2024 07:33,20-08-2024 07:43,20-08-2024 07:51,6173.45
882082341,10-10-2024 12:35,10-10-2024 12:49,10-10-2024 13:00,5094.56
3629321763,06-08-2024 18:45,06-08-2024 19:03,06-08-2024 19:05,2988.51
888938572,02-04-2023 20:33,02-04-2023 20:49,02-04-2023 20:54,597.91
5263181887,28-09-2024 22:00,28-09-2024 22:13,28-09-2024 22:18,1239.9
7071557807,29-04-2024 11:05,29-04-2024 11:24,29-04-2024 11:32,3848.05
6888804296,24-10-2024 22:24,24-10-2024 22:40,24-10-2024 22:42,2930.92
814182718,17-11-2023 22:17,17-11-2023 22:30,17-11-2023 22:25,2233.84
3513524740,03-07-2024 12:00,03-07-2024 12:20,03-07-2024 12:42,1395.67
1234169434,17-10-2023 20:52,17-10-2023 21:03,17-10-2023 21:07,3644.99
2577990012,22-09-2023 03:03,22-09-2023 03:13,22-09-2023 03:13,2577.46
8446065263,15-11-2023 01:53,15-11-2023 02:10,15-11-2023 02:16,2838.28
4220970302,01-11-2024 09:44,01-11-2024 10:03,01-11-2024 09:59,2598.47
5712516128,14-07-2023 21:20,14-07-2023 21:33,14-07-2023 21:34,2661.8
807167715,28-08-2024 21:17,28-08-2024 21:32,28-08-2024 21:29,951.27
213972345,14-06-2024 23:11,14-06-2024 23:26,14-06-2024 23:28,3895.71
1013762407,19-10-2024 06:57,19-10-2024 07:14,19-10-2024 07:38,2519.44
5234194751,19-02-2024 04:44,19-02-2024 05:02,19-02-2024 05:06,3494.6
1389077693,27-06-2023 17:53,27-06-2023 18:12,27-06-2023 18:26,716.35
1895143216,25-03-2023 20:13,25-03-2023 20:23,25-03-2023 20:28,2921.03
3667250123,04-03-2024 06:15,04-03-2024 06:27,04-03-2024 06:53,715.72
6430529802,23-07-2023 14:58,23-07-2023 15:14,23-07-2023 15:09,2974.48
4856277700,17-08-2023 22:46,17-08-2023 23:05,17-08-2023 23:21,1070.91
1492403962,09-07-2023 01:43,09-07-2023 02:03,09-07-2023 02:06,5366.78
4348167632,29-11-2023 05:51,29-11-2023 06:04,29-11-2023 05:59,2152.66
3682471195,06-12-2023 04:17,06-12-2023 04:30,06-12-2023 04:44,2138.69
6888837939,27-03-2024 14:51,27-03-2024 15:05,27-03-2024 15:00,1159.32
2278004109,01-09-2024 03:50,01-09-2024 04:00,01-09-2024 04:07,2292.05
7471013149,13-10-2024 12:41,13-10-2024 13:00,13-10-2024 13:08,1656.84
755745232,02-10-2024 01:53,02-10-2024 02:09,02-10-2024 02:20,1086.05
2963187161,18-06-2024 12:05,18-06-2024 12:24,18-06-2024 12:36,169.88
3980591844,20-06-2023 03:28,20-06-2023 03:45,20-06-2023 03:50,2917.28
9960808976,08-04-2024 03:34,08-04-2024 03:53,08-04-2024 03:50,4324.68
8740552000,16-05-2023 11:42,16-05-2023 12:00,16-05-2023 12:11,391.21
9230099449,08-05-2023 03:58,08-05-2023 04:14,08-05-2023 04:10,3331.12
4277432248,10-05-2023 21:31,10-05-2023 21:45,10-05-2023 21:41,3536.17
3624765984,11-12-2023 08:21,11-12-2023 08:35,11-12-2023 08:30,4517.75
8533110341,14-06-2023 08:57,14-06-2023 09:14,14-06-2023 09:21,1621.58
5036664068,06-11-2023 07:46,06-11-2023 08:03,06-11-2023 08:00,1666.89
9989636336,24-05-2024 07:26,24-05-2024 07:45,24-05-2024 07:59,2425.95
2843642858,14-03-2024 06:53,14-03-2024 07:05,14-03-2024 07:07,831.1
7510849424,08-03-2024 04:12,08-03-2024 04:30,08-03-2024 04:29,1640.42
8744806310,03-07-2023 23:48,04-07-2023 00:02,03-07-2023 23:59,3826.97
7605774154,02-02-2024 23:43,02-02-2024 23:57,02-02-2024 23:55,1536.89
6904233594,09-08-2024 21:50,09-08-2024 22:04,09-08-2024 22:00,2570.78
6371336060,21-07-2024 20:11,21-07-2024 20:22,21-07-2024 20:19,631.7
8137624530,24-10-2023 23:59,25-10-2023 00:15,25-10-2023 00:27,3147.61
9131474241,18-10-2024 17:00,18-10-2024 17:12,18-10-2024 17:07,340.66
7413772322,12-06-2023 15:41,12-06-2023 15:56,12-06-2023 15:58,2586.5
9400852015,01-07-2024 06:50,01-07-2024 07:08,01-07-2024 07:19,2754.81
4867437863,25-01-2024 03:01,25-01-2024 03:11,25-01-2024 03:25,3132.92
4219458877,27-12-2023 02:46,27-12-2023 03:00,27-12-2023 03:22,951.43
35135941,29-07-2024 18:08,29-07-2024 18:26,29-07-2024 18:21,1216.16
4754258275,16-09-2023 13:44,16-09-2023 13:54,16-09-2023 13:52,2315.11
9195687538,06-01-2024 11:46,06-01-2024 12:06,06-01-2024 12:36,212.14
344554037,10-11-2023 08:19,10-11-2023 08:34,10-11-2023 08:52,3774.14
7503255456,03-08-2023 21:15,03-08-2023 21:30,03-08-2023 21:46,5414.01
5903638531,02-05-2023 16:44,02-05-2023 16:58,02-05-2023 16:56,3051.04
1670694517,09-08-2024 17:39,09-08-2024 17:55,09-08-2024 17:50,3118.23
2369121788,28-05-2024 21:18,28-05-2024 21:37,28-05-2024 21:41,2951.41
6012082951,17-05-2023 06:08,17-05-2023 06:23,17-05-2023 06:26,3669.77
3675914158,08-03-2024 06:12,08-03-2024 06:23,08-03-2024 06:36,2124.26
1396605672,07-01-2024 01:58,07-01-2024 02:09,07-01-2024 02:06,1723.88
4260996213,12-04-2023 12:45,12-04-2023 12:55,12-04-2023 13:12,1730.33
4749534376,19-05-2024 00:36,19-05-2024 00:49,19-05-2024 00:44,1648.07
6095091385,11-07-2024 07:02,11-07-2024 07:18,11-07-2024 07:31,2486.58
1131338162,03-02-2024 11:57,03-02-2024 12:11,03-02-2024 12:09,2695.16
6100236720,24-08-2023 13:01,24-08-2023 13:12,24-08-2023 13:14,4190.59
3363683548,09-02-2024 10:16,09-02-2024 10:32,09-02-2024 10:32,2065.75
8721540965,05-07-2024 13:01,05-07-2024 13:13,05-07-2024 13:12,5604.64
1712456261,15-10-2023 10:37,15-10-2023 10:50,15-10-2023 10:49,418.48
760930025,19-06-2023 18:28,19-06-2023 18:48,19-06-2023 18:46,873.51
5652465358,17-06-2024 18:13,17-06-2024 18:23,17-06-2024 18:44,2293.55
3580915899,23-10-2023 18:14,23-10-2023 18:28,23-10-2023 18:23,2660.98
1174382816,14-08-2024 20:51,14-08-2024 21:05,14-08-2024 21:06,1838.15
3200474667,17-09-2024 19:02,17-09-2024 19:14,17-09-2024 19:10,2976.81
7474651061,09-06-2023 22:33,09-06-2023 22:52,09-06-2023 22:47,3731.78
1892282465,23-08-2023 01:50,23-08-2023 02:00,23-08-2023 01:59,2849.48
3859828998,14-04-2023 03:46,14-04-2023 04:01,14-04-2023 04:00,2721.16
2554590672,03-12-2023 12:50,03-12-2023 13:02,03-12-2023 13:05,3840.61
9667675052,29-09-2023 13:18,29-09-2023 13:36,29-09-2023 13:40,2282.92
8382437838,30-05-2024 16:04,30-05-2024 16:17,30-05-2024 16:15,1907.89
6247090607,07-10-2023 15:37,07-10-2023 15:54,07-10-2023 15:56,1801.01
5004073261,16-06-2024 17:23,16-06-2024 17:38,16-06-2024 17:51,1228.31
6595898122,13-07-2024 20:46,13-07-2024 20:57,13-07-2024 20:53,1080.49
9844371682,10-06-2023 20:30,10-06-2023 20:40,10-06-2023 20:35,1742
7198169379,13-07-2023 21:02,13-07-2023 21:14,13-07-2023 21:22,865.68
2815855636,28-07-2023 10:14,28-07-2023 10:29,28-07-2023 10:32,3710.55
6033660622,12-04-2023 15:11,12-04-2023 15:24,12-04-2023 15:31,1321.76
7944056454,22-05-2023 23:35,22-05-2023 23:50,22-05-2023 23:52,3162.64
4354264440,13-12-2023 11:06,13-12-2023 11:20,13-12-2023 11:32,1607.15
5623096090,25-08-2023 12:42,25-08-2023 12:54,25-08-2023 12:54,1565.76
701856661,10-06-2024 01:20,10-06-2024 01:32,10-06-2024 01:31,3622.14
1911276445,20-10-2024 14:44,20-10-2024 14:54,20-10-2024 15:06,1896.67
9323909987,09-05-2024 03:55,09-05-2024 04:15,09-05-2024 04:13,77.11
1988898073,21-02-2024 11:34,21-02-2024 11:44,21-02-2024 11:54,1541.22
6457671753,07-01-2024 23:32,07-01-2024 23:51,07-01-2024 23:48,2200.47
3556497272,18-10-2024 10:21,18-10-2024 10:32,18-10-2024 10:35,96.09
2182762247,06-09-2023 20:37,06-09-2023 20:47,06-09-2023 20:43,1308.92
6026842782,27-08-2024 19:51,27-08-2024 20:11,27-08-2024 20:10,2610
1227108607,18-09-2024 12:33,18-09-2024 12:49,18-09-2024 12:52,3901.39
9362226645,12-05-2024 05:01,12-05-2024 05:18,12-05-2024 05:27,3503.23
6313785973,21-03-2023 03:09,21-03-2023 03:28,21-03-2023 03:38,2326.58
1297253359,24-04-2024 09:19,24-04-2024 09:29,24-04-2024 09:38,1250.24
6138091203,09-09-2023 05:55,09-09-2023 06:11,09-09-2023 06:06,1284.92
4770739350,12-07-2024 19:43,12-07-2024 19:55,12-07-2024 20:22,3259.93
6253838449,11-06-2024 00:39,11-06-2024 00:49,11-06-2024 00:51,938.37
1015708455,04-09-2023 17:57,04-09-2023 18:11,04-09-2023 18:19,3175.14
2201201842,02-10-2023 13:13,02-10-2023 13:29,02-10-2023 13:24,1547.91
200000051,04-10-2023 20:08,04-10-2023 20:21,04-10-2023 20:17,1442.99
409570377,27-03-2024 14:39,27-03-2024 14:57,27-03-2024 15:12,1524.99
5944464513,25-03-2023 16:40,25-03-2023 16:57,25-03-2023 16:55,1371.17
7064377287,02-09-2024 07:38,02-09-2024 07:48,02-09-2024 07:48,328.51
7763036477,14-08-2024 20:19,14-08-2024 20:39,14-08-2024 20:34,4277.29
7494002152,01-05-2024 06:30,01-05-2024 06:48,01-05-2024 06:44,2287.2
692127479,09-07-2024 23:14,09-07-2024 23:27,09-07-2024 23:22,3284.88
7544245121,26-09-2024 17:57,26-09-2024 18:11,26-09-2024 18:19,4067.24
4429641190,18-06-2023 05:43,18-06-2023 06:03,18-06-2023 06:04,3518.61
8093366865,16-10-2024 11:46,16-10-2024 12:03,16-10-2024 12:30,1770.01
6269075067,15-11-2023 23:57,16-11-2023 00:09,16-11-2023 00:06,3745.59
4056304110,25-11-2023 12:03,25-11-2023 12:19,25-11-2023 12:37,3567.36
4447978623,21-08-2024 06:54,21-08-2024 07:12,21-08-2024 07:12,2037.9
5875285677,20-05-2023 10:43,20-05-2023 10:53,20-05-2023 10:57,3993.93
4177774653,20-05-2024 10:41,20-05-2024 10:53,20-05-2024 10:55,294.79
502632296,15-05-2024 19:31,15-05-2024 19:50,15-05-2024 19:53,4257.49
5037688536,24-02-2024 05:35,24-02-2024 05:54,24-02-2024 06:22,903.52
6844277478,28-08-2024 16:56,28-08-2024 17:16,28-08-2024 17:23,2190.84
3368317718,31-05-2024 23:59,01-06-2024 00:17,01-06-2024 00:12,914.88
913881994,04-08-2024 21:23,04-08-2024 21:40,04-08-2024 21:41,317.82
6445700839,06-03-2024 15:35,06-03-2024 15:45,06-03-2024 15:48,1574.46
101613683,29-06-2023 20:45,29-06-2023 21:03,29-06-2023 20:58,1314.09
7094586913,01-10-2023 20:55,01-10-2023 21:05,01-10-2023 21:06,1045.98
2478557609,15-06-2024 14:43,15-06-2024 14:59,15-06-2024 15:12,1632.79
9516720368,04-04-2024 20:08,04-04-2024 20:21,04-04-2024 20:22,3117.54
3808010352,17-02-2024 02:25,17-02-2024 02:42,17-02-2024 02:40,2359.74
7921886899,01-07-2023 02:42,01-07-2023 03:01,01-07-2023 02:58,1342.87
6818712547,27-12-2023 06:03,27-12-2023 06:15,27-12-2023 06:13,2620.04
4538204462,26-02-2024 18:16,26-02-2024 18:29,26-02-2024 18:30,3043.32
2008331630,13-07-2023 00:34,13-07-2023 00:50,13-07-2023 00:50,1630.96
3901338038,23-08-2024 03:48,23-08-2024 04:04,23-08-2024 04:06,657.8
1483786406,25-03-2023 07:26,25-03-2023 07:41,25-03-2023 08:09,3934.29
5022936426,18-09-2023 03:33,18-09-2023 03:46,18-09-2023 03:41,2217.52
5470875365,31-03-2024 08:06,31-03-2024 08:21,31-03-2024 08:23,4003.77
7144611408,18-08-2023 08:26,18-08-2023 08:39,18-08-2023 08:37,989.77
9411421675,24-01-2024 10:26,24-01-2024 10:39,24-01-2024 10:42,4144.86
7315949343,17-09-2023 22:30,17-09-2023 22:50,17-09-2023 22:49,2639.3
9430475133,25-03-2023 01:53,25-03-2023 02:04,25-03-2023 02:07,4145.1
3062145702,21-06-2024 14:57,21-06-2024 15:09,21-06-2024 15:13,3288.07
6500458984,08-11-2023 07:10,08-11-2023 07:28,08-11-2023 07:37,440.17
7429306851,22-04-2024 03:51,22-04-2024 04:09,22-04-2024 04:10,1343.84
2687236003,10-01-2024 21:00,10-01-2024 21:12,10-01-2024 21:15,3207.16
1885906938,09-10-2023 04:19,09-10-2023 04:33,09-10-2023 04:40,4489.81
9949334146,05-08-2024 02:30,05-08-2024 02:45,05-08-2024 03:09,217.5
2555454584,12-08-2023 17:17,12-08-2023 17:34,12-08-2023 17:55,1626.42
2503209946,28-04-2024 11:08,28-04-2024 11:27,28-04-2024 11:26,1069.03
2329563439,02-11-2023 23:45,02-11-2023 23:56,03-11-2023 00:19,1139.89
1041536174,15-06-2023 08:48,15-06-2023 09:00,15-06-2023 09:12,2780.93
6631188689,28-03-2024 12:16,28-03-2024 12:32,28-03-2024 12:27,3536.2
9300178512,25-07-2023 12:36,25-07-2023 12:55,25-07-2023 12:58,1204.48
1086881691,10-04-2024 17:22,10-04-2024 17:37,10-04-2024 17:35,1914.71
8008880980,18-04-2024 15:35,18-04-2024 15:48,18-04-2024 15:52,1909.21
2417680703,11-02-2024 00:31,11-02-2024 00:48,11-02-2024 01:02,2694.25
1117730990,23-08-2024 19:54,23-08-2024 20:07,23-08-2024 20:07,998.06
1678557345,12-05-2024 17:05,12-05-2024 17:20,12-05-2024 17:20,1308.24
4505129824,14-11-2023 13:03,14-11-2023 13:13,14-11-2023 13:16,2663.24
8737295686,11-12-2023 09:08,11-12-2023 09:28,11-12-2023 09:23,930.92
7997347191,11-07-2024 03:32,11-07-2024 03:48,11-07-2024 04:01,4498.83
1930645698,07-08-2024 13:10,07-08-2024 13:27,07-08-2024 13:31,3514.7
5393373590,27-09-2024 17:09,27-09-2024 17:27,27-09-2024 17:36,487.51
5851854765,24-11-2023 14:55,24-11-2023 15:07,24-11-2023 15:16,1865.04
3765179520,23-06-2024 04:54,23-06-2024 05:04,23-06-2024 05:27,3700.97
683969424,10-08-2023 06:18,10-08-2023 06:31,10-08-2023 06:42,2629.12
8459624382,22-08-2023 18:10,22-08-2023 18:27,22-08-2023 18:40,786.02
7110044004,24-04-2023 13:55,24-04-2023 14:14,24-04-2023 14:21,941.87
4302375314,03-03-2024 08:30,03-03-2024 08:44,03-03-2024 08:49,3332.44
1245307588,24-04-2023 15:47,24-04-2023 15:57,24-04-2023 16:07,1800.39
3876260101,11-09-2023 12:39,11-09-2023 12:59,11-09-2023 12:57,22.14
3162263618,27-05-2023 12:38,27-05-2023 12:52,27-05-2023 12:54,2824.3
655792395,19-04-2024 23:04,19-04-2024 23:14,19-04-2024 23:20,1028.96
7624743284,15-08-2023 05:18,15-08-2023 05:37,15-08-2023 05:44,3542.84
4783962671,09-10-2023 17:47,09-10-2023 17:59,09-10-2023 18:07,2056.76
7166787473,24-08-2024 06:10,24-08-2024 06:25,24-08-2024 06:54,2983.11
9395228070,12-09-2024 19:58,12-09-2024 20:12,12-09-2024 20:11,1849.78
902157975,12-04-2023 01:03,12-04-2023 01:14,12-04-2023 01:11,946.86
6947741744,10-07-2023 08:05,10-07-2023 08:17,10-07-2023 08:22,936.96
4788498083,17-09-2023 02:54,17-09-2023 03:09,17-09-2023 03:25,2208.78
8070127087,22-08-2024 06:10,22-08-2024 06:21,22-08-2024 06:26,2506.63
5191429552,23-12-2023 17:06,23-12-2023 17:23,23-12-2023 17:35,2418.97
5220651138,13-03-2024 02:23,13-03-2024 02:42,13-03-2024 02:39,2783.14
2758734705,02-08-2023 23:12,02-08-2023 23:29,02-08-2023 23:31,1460.54
2907887532,19-11-2023 12:58,19-11-2023 13:10,19-11-2023 13:09,3870.66
7388846009,22-02-2024 09:01,22-02-2024 09:19,22-02-2024 09:18,616.45
2606843929,14-06-2024 14:07,14-06-2024 14:24,14-06-2024 14:20,2095.62
5637567433,02-09-2024 01:14,02-09-2024 01:28,02-09-2024 01:23,2428.45
8838095431,06-05-2023 10:54,06-05-2023 11:05,06-05-2023 11:07,2640.35
1564649286,06-12-2023 03:51,06-12-2023 04:07,06-12-2023 04:12,827.44
4098166849,12-10-2023 00:21,12-10-2023 00:40,12-10-2023 01:04,4892.12
8091143423,23-11-2023 22:56,23-11-2023 23:14,23-11-2023 23:17,3293.8
3024045336,15-04-2024 01:47,15-04-2024 02:02,15-04-2024 02:06,2790.23
6152984028,29-08-2023 00:50,29-08-2023 01:10,29-08-2023 01:16,2124.37
3450790653,27-08-2023 18:14,27-08-2023 18:29,27-08-2023 18:27,1861.71
8028917900,18-07-2023 00:50,18-07-2023 01:06,18-07-2023 01:08,2365.92
7781884407,11-08-2024 15:59,11-08-2024 16:12,11-08-2024 16:14,773.17
3483689828,28-07-2023 06:45,28-07-2023 06:59,28-07-2023 06:59,4559.56
8341286014,29-08-2024 15:39,29-08-2024 15:52,29-08-2024 15:56,2399.69
7936106887,07-05-2024 14:59,07-05-2024 15:17,07-05-2024 15:20,577.13
2247354978,26-09-2024 10:17,26-09-2024 10:34,26-09-2024 10:30,1322.72
5347701114,16-10-2023 18:07,16-10-2023 18:22,16-10-2023 18:20,374.68
7846068436,29-11-2023 12:57,29-11-2023 13:17,29-11-2023 13:19,3379.35
9893439302,05-09-2023 20:15,05-09-2023 20:33,05-09-2023 20:29,3745.35
4160816433,09-12-2023 12:20,09-12-2023 12:34,09-12-2023 12:43,3238.22
6000890622,14-09-2024 16:12,14-09-2024 16:26,14-09-2024 16:23,1826.22
7317676958,02-07-2023 03:58,02-07-2023 04:14,02-07-2023 04:25,2967.08
8620144614,10-07-2024 22:57,10-07-2024 23:13,10-07-2024 23:34,1435.13
3940758882,24-01-2024 04:33,24-01-2024 04:44,24-01-2024 04:48,186.08
5216555041,03-03-2024 23:15,03-03-2024 23:34,03-03-2024 23:31,3340.8
5144793312,01-08-2024 00:28,01-08-2024 00:38,01-08-2024 00:38,724.84
7241413847,15-04-2023 10:19,15-04-2023 10:39,15-04-2023 10:34,2620.23
3567610983,19-08-2023 04:01,19-08-2023 04:18,19-08-2023 04:35,3657.49
16878685,09-04-2024 02:29,09-04-2024 02:44,09-04-2024 02:47,4267.94
951657166,21-04-2024 07:50,21-04-2024 08:04,21-04-2024 07:59,3588.19
